strategy,entry_ts,exit_ts,entry_reference_price,entry_execution_price,initial_stop,initial_target,atr_at_entry,exit_price,exit_reason,holding_bars,touch_target_bar_events,initial_stop_touch_bar_events,same_bar_ambiguous_bar_events,TARGET_TOUCHED_ANY,INITIAL_STOP_TOUCHED_ANY,TARGET_AND_INITIAL_STOP_SAME_BAR_ANY,classification
donchian,1717616700000,1717625700000,3876.22,3876.995244,3846.766016314552,3935.127967370895,14.7269918427239,3844.8,stop_loss,10,0,3,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1717733700000,1717747200000,3816.95,3817.71339,3802.55072363109,3845.748552737818,7.199638184454761,3811.29,llm_sell,15,0,0,0,False,False,False,STRATEGY_EXIT
donchian,1717830900000,1717840800000,3700.86,3701.600172,3688.63469765289,3725.31060469422,6.11265117355499,3691.34,llm_sell,11,0,0,0,False,False,False,STRATEGY_EXIT
donchian,1717912800000,1717939800000,3687.13,3687.867426,3676.561553464526,3708.266893070948,5.284223267736968,3686.9,trailing_stop,30,1,0,0,True,False,False,PROFIT_TRAILING_EXIT
donchian,1717956900000,1717978500000,3705.99,3706.731197999999,3694.744524388395,3728.480951223209,5.62273780580224,3696.62,stop_loss,24,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1718021700000,1718028000000,3681.38,3682.116276,3665.634379981941,3712.871240036119,7.87281000902987,3664.55,stop_loss,7,0,3,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1718031600000,1718048700000,3685.23,3685.967046,3666.826550097189,3722.036899805622,9.201724951405506,3668.86,stop_loss,19,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1718143200000,1718154000000,3506.02,3506.721204,3480.105936668629,3557.848126662743,12.9570316656858,3485.63,llm_sell,12,0,0,0,False,False,False,STRATEGY_EXIT
donchian,1718185500000,1718195400000,3538.72,3539.427744,3521.17291392592,3573.814172148159,8.773543037039792,3634.02,take_profit,11,1,0,0,True,False,False,TAKE_PROFIT_EXIT
donchian,1718399700000,1718455500000,3480.72,3481.416144,3441.284866703596,3559.590266592808,19.71756664820214,3565.1,take_profit,62,1,0,0,True,False,False,TAKE_PROFIT_EXIT
donchian,1718459100000,1718481600000,3568.85,3569.56377,3544.622006624757,3617.305986750485,12.11399668762118,3548.46,stop_loss,25,0,0,0,False,False,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1718546400000,1718549100000,3608.18,3608.901636,3586.390100549392,3651.759798901215,10.89494972530379,3579.68,stop_loss,3,0,3,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1718575200000,1718579700000,3646.15,3646.87923,3621.995764607712,3694.458470784577,12.07711769614403,3616.63,stop_loss,5,0,2,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1718646300000,1718654400000,3554.68,3555.390936,3511.211343072547,3641.617313854906,21.73432846372662,3514.29,llm_sell,9,0,1,0,False,True,False,STRATEGY_EXIT
donchian,1718743500000,1718766900000,3462.47,3463.162494,3419.201558004869,3549.006883990261,21.63422099756533,3550.94,take_profit,26,1,0,0,True,False,False,TAKE_PROFIT_EXIT
donchian,1718767800000,1718781300000,3560.49,3561.202098,3524.133563926393,3633.202872147214,18.17821803680371,3536.49,llm_sell,15,0,0,0,False,False,False,STRATEGY_EXIT
donchian,1718867700000,1718875800000,3607.74,3608.461548,3580.980023434841,3661.259953130317,13.37998828257919,3578.07,stop_loss,9,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1718881200000,1718886600000,3618.53,3619.253706,3591.426553640226,3672.736892719548,13.551723179887,3589.31,stop_loss,6,0,2,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1719063000000,1719081900000,3501.58,3502.280316,3489.385853604854,3525.968292790291,6.097073197572933,3493.62,llm_sell,21,0,0,0,False,False,False,STRATEGY_EXIT
donchian,1719114300000,1719125100000,3518.86,3519.563772,3508.517393993622,3539.545212012756,5.171303003188929,3507.33,stop_loss,12,0,3,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1719259200000,1719298800000,3320.51,3321.174102,3274.34427942955,3412.841441140901,23.08286028522516,3364.52,llm_sell,44,0,1,0,False,True,False,STRATEGY_EXIT
donchian,1719328500000,1719333900000,3421.14,3421.824228,3392.80610853167,3477.80778293666,14.16694573416504,3383.29,stop_loss,6,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1719410400000,1719414000000,3392.16,3392.838432,3372.570490154579,3431.339019690842,9.794754922710613,3351.29,stop_loss,4,0,2,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1719431100000,1719443700000,3408.57,3409.251714,3377.999274121528,3469.711451756945,15.28536293923625,3373.82,stop_loss,14,0,4,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1719489600000,1719519300000,3434.6,3435.28692,3412.146174215095,3479.507651569811,11.2269128924527,3441.03,trailing_stop,33,0,0,0,False,False,False,PROFIT_TRAILING_EXIT
donchian,1719624600000,1719639000000,3399.04,3399.719808,3382.957334958972,3431.205330082055,8.041332520513757,3381.39,stop_loss,16,0,3,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1719646200000,1719648900000,3406.83,3407.511366,3395.489982244805,3429.51003551039,5.670008877597515,3393.78,stop_loss,3,0,2,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1719730800000,1719743400000,3397.71,3398.389542,3383.286385822235,3426.55722835553,7.211807088882504,3387.31,llm_sell,14,0,0,0,False,False,False,STRATEGY_EXIT
donchian,1719773100000,1719783000000,3424.35,3425.03487,3410.943247319607,3451.163505360787,6.703376340196622,3412.72,llm_sell,11,0,0,0,False,False,False,STRATEGY_EXIT
donchian,1719785700000,1719791100000,3459.03,3459.721806,3439.982798153263,3497.124403693475,9.52360092336871,3438.07,stop_loss,6,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1719795600000,1719807300000,3490.72,3491.418144,3467.814780663246,3536.530438673507,11.45260966837678,3491.37,llm_sell,13,0,0,0,False,False,False,STRATEGY_EXIT
donchian,1719891000000,1719903600000,3461.76,3462.452352,3447.103883162569,3491.072233674862,7.328058418715499,3440.16,stop_loss,14,0,2,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1720173600000,1720229400000,2922.68,2923.264536,2865.316326418851,3037.407347162297,28.68183679057432,2966.7,trailing_stop,62,0,0,0,False,False,False,PROFIT_TRAILING_EXIT
donchian,1720278900000,1720296900000,3020.21,3020.814042,2998.938569244855,3062.75286151029,10.63571537757245,3065.01,take_profit,20,4,0,0,True,False,False,TAKE_PROFIT_EXIT
donchian,1720419300000,1720426500000,2926.97,2927.555394,2889.033193955492,3002.843612089016,18.96840302225403,3009.24,take_profit,8,1,0,0,True,False,False,TAKE_PROFIT_EXIT
donchian,1720427400000,1720448100000,3022.48,3023.084496,2979.151147441289,3109.137705117423,21.66442627935556,2957.35,stop_loss,23,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1720513800000,1720530000000,3105.96,3106.581192,3070.288431998621,3177.303136002759,17.83578400068961,3069.18,stop_loss,18,0,6,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1720584000000,1720596600000,3098.83,3099.449766,3071.159131508346,3154.171736983308,13.83543424582706,3092.78,llm_sell,14,0,0,0,False,False,False,STRATEGY_EXIT
donchian,1720690200000,1720701000000,3140.26,3140.888052,3117.522448135083,3185.735103729835,11.36877593245876,3185.97,take_profit,12,1,0,0,True,False,False,TAKE_PROFIT_EXIT
donchian,1720790100000,1720804500000,3092.7,3093.31854,3066.827509452163,3144.444981095674,12.93624527391849,3149.03,take_profit,16,3,0,0,True,False,False,TAKE_PROFIT_EXIT
donchian,1720862100000,1720877400000,3153.02,3153.650604,3138.303791072315,3182.452417855371,7.358104463842754,3149.76,llm_sell,17,0,0,0,False,False,False,STRATEGY_EXIT
donchian,1720944900000,1720958400000,3213.71,3214.352742,3193.176622100087,3254.776755799827,10.26668894995679,3194,llm_sell,15,0,1,0,False,True,False,STRATEGY_EXIT
donchian,1720991700000,1721003400000,3229.07,3229.715814,3211.685777479353,3263.838445041295,8.692111260323914,3264.05,take_profit,13,4,0,0,True,False,False,TAKE_PROFIT_EXIT
donchian,1721004300000,1721018700000,3278.39,3279.045678,3251.201644215044,3332.766711569912,13.59417789247807,3336.35,take_profit,16,7,0,0,True,False,False,TAKE_PROFIT_EXIT
donchian,1721024100000,1721040300000,3347.75,3348.41955,3320.453843948183,3402.342312103633,13.64807802590829,3335.98,llm_sell,18,0,0,0,False,False,False,STRATEGY_EXIT
donchian,1721053800000,1721073600000,3366.26,3366.933252,3341.293480196439,3416.193039607122,12.4832599017804,3416.81,take_profit,22,2,0,0,True,False,False,TAKE_PROFIT_EXIT
donchian,1721074500000,1721096100000,3436.82,3437.507364,3398.43692276371,3513.586154472581,19.19153861814509,3459.53,llm_sell,24,0,0,0,False,False,False,STRATEGY_EXIT
donchian,1721132100000,1721162700000,3429.43,3430.115886,3395.50929226095,3497.2714154781,16.96035386952511,3438.24,llm_sell,34,0,5,0,False,True,False,STRATEGY_EXIT
donchian,1721178000000,1721203200000,3491.81,3492.508362,3460.313581860164,3554.802836279673,15.74820906991817,3473.6,stop_loss,28,0,0,0,False,False,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1721292300000,1721313000000,3458.6,3459.29172,3434.23602509633,3507.32794980734,12.18198745183504,3443.05,stop_loss,23,0,0,0,False,False,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1721398500000,1721415600000,3459.2,3459.89184,3428.201969885059,3521.196060229882,15.49901505747068,3521.96,take_profit,19,1,0,0,True,False,False,TAKE_PROFIT_EXIT
donchian,1721496600000,1721522700000,3531.02,3531.726204,3508.363971999958,3576.332056000084,11.32801400002117,3508.31,stop_loss,29,0,6,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1721648700000,1721655000000,3500.32,3501.020064,3481.09200559329,3538.775988813421,9.613997203355121,3482.56,llm_sell,7,0,1,0,False,True,False,STRATEGY_EXIT
donchian,1721674800000,1721682900000,3481.1,3481.79622,3457.214623042043,3528.870753915914,11.94268847897852,3458.42,stop_loss,9,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1721723400000,1721741400000,3514.07,3514.772814,3480.549435660502,3581.111128678996,16.76028216974907,3455.55,stop_loss,20,0,2,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1721942100000,1721972700000,3177.09,3177.725418,3131.583096972952,3268.103806054096,22.75345151352392,3269.32,take_profit,34,1,0,0,True,False,False,TAKE_PROFIT_EXIT
donchian,1721973600000,1721989800000,3273.32,3273.974664,3244.966962457641,3330.026075084718,14.17651877117946,3240.77,stop_loss,18,0,2,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1722022200000,1722025800000,3279.65,3280.30593,3255.335968181314,3328.278063637373,12.15701590934334,3252.96,stop_loss,4,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1722085200000,1722092400000,3315.85,3316.51317,3296.695118059188,3354.159763881624,9.577440970406181,3294.5,stop_loss,8,0,2,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1722160800000,1722198600000,3245.92,3246.569184,3227.98935387389,3281.78129225222,8.965323063055029,3262.97,llm_sell,42,1,0,0,True,False,False,STRATEGY_EXIT
donchian,1722212100000,1722222000000,3296.63,3297.289326,3276.127666646852,3337.634666706296,10.251166676574,3348.82,take_profit,11,1,1,0,True,True,False,TAKE_PROFIT_EXIT
donchian,1722231900000,1722253500000,3367.5,3368.1735,3342.078950978429,3418.342098043141,12.71052451078525,3375.2,llm_sell,24,0,0,0,False,False,False,STRATEGY_EXIT
donchian,1722284100000,1722297600000,3325.25,3325.91505,3297.103491567862,3381.543016864275,14.0732542160687,3312.06,stop_loss,15,0,0,0,False,False,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1722322800000,1722348900000,3338.08,3338.747616,3315.216166085894,3383.807667828212,11.43191695705315,3322.31,stop_loss,29,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1722387600000,1722432600000,3286.22,3286.877244,3263.106484122794,3332.447031754412,11.55675793860325,3342.14,take_profit,50,3,1,0,True,True,False,TAKE_PROFIT_EXIT
donchian,1722502800000,1722518100000,3189.86,3190.497972,3163.102130249271,3243.375739501459,13.37893487536463,3179.24,llm_sell,17,0,0,0,False,False,False,STRATEGY_EXIT
donchian,1722544200000,1722560400000,3148.16,3148.789632,3111.68465166561,3221.11069666878,18.23767416719513,3183.47,llm_sell,18,0,0,0,False,False,False,STRATEGY_EXIT
donchian,1722605400000,1722607200000,3176.39,3177.025278,3145.952943050329,3237.264113899341,15.21852847483518,3135.95,stop_loss,2,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1722664800000,1722698100000,2984,2984.5968,2956.325238822584,3039.349522354832,13.83738058870797,2976.95,trailing_stop,37,0,0,0,False,False,False,PROFIT_TRAILING_EXIT
donchian,1722866400000,1722881700000,2365.6,2366.07312,2253.738082171108,2589.323835657784,55.93095891444602,2419.41,llm_sell,17,0,0,0,False,False,False,STRATEGY_EXIT
donchian,1722904200000,1722913200000,2517.72,2518.223544,2452.445395241994,2648.269209516011,32.63730237900275,2493.08,llm_sell,10,0,0,0,False,False,False,STRATEGY_EXIT
donchian,1722952800000,1722966300000,2525.05,2525.55501,2469.182926788795,2636.78414642241,27.93353660560257,2483.23,llm_sell,15,0,0,0,False,False,False,STRATEGY_EXIT
donchian,1723078800000,1723091400000,2393.12,2393.598624,2346.766872314424,2485.826255371151,23.17656384278769,2425.42,llm_sell,14,0,0,0,False,False,False,STRATEGY_EXIT
donchian,1723132800000,1723157100000,2570.4,2570.91408,2518.763472306782,2673.673055386437,25.81826384660926,2708.06,take_profit,27,1,0,0,True,False,False,TAKE_PROFIT_EXIT
donchian,1723273200000,1723294800000,2626.17,2626.695234,2603.664538266231,2671.180923467538,11.2527308668845,2618.03,llm_sell,24,0,0,0,False,False,False,STRATEGY_EXIT
donchian,1723345200000,1723361400000,2637.29,2637.817458,2620.92433318562,2670.02133362876,8.182833407189849,2674.86,take_profit,18,1,0,0,True,False,False,TAKE_PROFIT_EXIT
donchian,1723365900000,1723374000000,2685.76,2686.297152,2665.385839866941,2726.508320266118,10.18708006652938,2667.21,stop_loss,9,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1723459500000,1723470300000,2641.61,2642.138322,2603.613857918029,2717.602284163943,18.99807104098577,2614.17,stop_loss,12,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1723556700000,1723585500000,2669.44,2669.973888,2639.431911251852,2729.456177496296,15.00404437407405,2730.65,take_profit,32,2,1,0,True,True,False,TAKE_PROFIT_EXIT
donchian,1723631400000,1723633200000,2760.53,2761.082106,2735.649580888617,2810.290838222767,12.44020955569192,2735.13,stop_loss,2,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1723637700000,1723639500000,2773.73,2774.284746,2743.924476642217,2833.341046715567,14.90276167889177,2731.77,stop_loss,2,0,2,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1723725000000,1723743900000,2661.64,2662.172328,2637.35008177858,2710.219836442839,12.14495911070981,2614.17,stop_loss,21,0,2,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1723775400000,1723809600000,2591.65,2592.16833,2560.387371687404,2654.175256625193,15.63131415629833,2603.33,llm_sell,38,0,0,0,False,False,False,STRATEGY_EXIT
donchian,1723974300000,1724001300000,2645.49,2646.019098,2627.034599486085,2682.400801027829,9.227700256957311,2646.4,trailing_stop,30,2,0,0,True,False,False,PROFIT_TRAILING_EXIT
donchian,1724088600000,1724126400000,2609.64,2610.161928,2581.635221081294,2665.649557837411,14.00238945935289,2669.85,take_profit,42,3,0,0,True,False,False,TAKE_PROFIT_EXIT
donchian,1724130900000,1724140800000,2684.4,2684.93688,2662.175885703971,2728.848228592058,11.11205714801431,2666.34,llm_sell,11,0,0,0,False,False,False,STRATEGY_EXIT
donchian,1724247900000,1724270400000,2594.39,2594.908878,2567.960387809421,2647.249224381157,13.21480609528936,2648.1,take_profit,25,4,0,0,True,False,False,TAKE_PROFIT_EXIT
donchian,1724359500000,1724390100000,2624.67,2625.194934,2606.561772898117,2660.886454203765,9.054113550941281,2673.33,take_profit,34,1,0,0,True,False,False,TAKE_PROFIT_EXIT
donchian,1724392800000,1724406300000,2678.66,2679.195732,2661.015494120012,2713.949011759975,8.822252939993955,2666.64,llm_sell,15,0,0,0,False,False,False,STRATEGY_EXIT
donchian,1724421600000,1724423400000,2691.66,2692.198332,2672.291956994586,2730.396086010828,9.684021502707123,2670.48,stop_loss,2,0,2,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1724440500000,1724463000000,2744,2744.5488,2711.024527908472,2809.950944183056,16.48773604576401,2742.63,trailing_stop,25,0,0,0,False,False,False,PROFIT_TRAILING_EXIT
donchian,1724619600000,1724625000000,2779.16,2779.715832,2766.839308605369,2803.801382789262,6.160345697315533,2767.9,stop_loss,6,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1724736600000,1724740200000,2698.42,2698.959684,2682.893635845667,2729.472728308667,7.763182077166613,2676.96,stop_loss,4,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1724816700000,1724823900000,2478.47,2478.965694,2443.152814785733,2549.104370428533,17.65859260713319,2464.38,llm_sell,8,0,0,0,False,False,False,STRATEGY_EXIT
donchian,1724838300000,1724851800000,2540.81,2541.318162,2507.442604055339,2607.544791889322,16.68369797233053,2515.17,llm_sell,15,0,0,0,False,False,False,STRATEGY_EXIT
donchian,1724870700000,1724954400000,2533.14,2533.646628,2493.61888779724,2612.182224405519,19.76055610137965,2555.94,llm_sell,93,0,0,0,False,False,False,STRATEGY_EXIT
donchian,1725001200000,1725015600000,2530.65,2531.15613,2513.190778578578,2565.568442842844,8.729610710711084,2512.73,stop_loss,16,0,3,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1725042600000,1725087600000,2534.68,2535.186936,2496.194776237731,2611.650447524538,19.2426118811346,2522.55,stop_loss,50,0,0,0,False,False,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1725139800000,1725149700000,2519.02,2519.523804,2506.588249815066,2543.883500369868,6.21587509246695,2508.16,llm_sell,11,0,0,0,False,False,False,STRATEGY_EXIT
donchian,1725270300000,1725283800000,2516.13,2516.633226,2489.29896738078,2569.79206523844,13.41551630961008,2506.62,llm_sell,15,0,0,0,False,False,False,STRATEGY_EXIT
donchian,1725308100000,1725327000000,2531.55,2532.05631,2514.850555716371,2564.948888567259,8.349722141814633,2528.64,stop_loss,21,1,0,0,True,False,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1725433200000,1725464700000,2388.02,2388.497604,2362.476414759432,2439.107170481135,12.77179262028385,2455.22,take_profit,35,4,0,0,True,False,False,TAKE_PROFIT_EXIT
donchian,1725466500000,1725474600000,2478.88,2479.375776,2446.056431199408,2544.527137601184,16.4117844002961,2441.57,stop_loss,9,0,2,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1725586200000,1725597000000,2393.54,2394.018708,2370.682133427962,2439.255733144077,11.42893328601928,2388.18,llm_sell,12,0,0,0,False,False,False,STRATEGY_EXIT
donchian,1725625800000,1725630300000,2392.74,2393.218548,2366.952473428011,2444.315053143977,12.89376328599418,2363.32,stop_loss,5,0,2,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1725685200000,1725731100000,2270.02,2270.474004,2249.363756781439,2311.332486437121,10.32812160928029,2272.54,trailing_stop,51,1,0,0,True,False,False,PROFIT_TRAILING_EXIT
donchian,1725760800000,1725797700000,2284.62,2285.076924,2270.575496469738,2312.709007060524,7.022251765130916,2288.03,llm_sell,41,0,0,0,False,False,False,STRATEGY_EXIT
donchian,1725833700000,1725834600000,2328.32,2328.785664,2305.228412836047,2374.503174327907,11.54579358197669,2301.41,stop_loss,1,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1725915600000,1725926400000,2358.87,2359.341774,2333.955883628583,2408.698232742834,12.45705818570856,2350.02,llm_sell,12,0,0,0,False,False,False,STRATEGY_EXIT
donchian,1725993000000,1725994800000,2388.7,2389.17774,2364.214772291427,2437.670455417145,12.24261385428622,2361.71,stop_loss,2,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1726074000000,1726119000000,2359.67,2360.141934,2328.370835678445,2422.26832864311,15.64958216077748,2359.81,llm_sell,50,0,0,0,False,False,False,STRATEGY_EXIT
donchian,1726224300000,1726227900000,2371.43,2371.904286,2360.376047979663,2393.537904040674,5.526976010168418,2354.6,stop_loss,4,0,2,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1726240500000,1726263000000,2395.98,2396.459196,2373.202849955787,2441.534300088426,11.38857502210649,2449.5,take_profit,25,2,0,0,True,False,False,TAKE_PROFIT_EXIT
donchian,1726472700000,1726479000000,2310.67,2311.132134,2292.670742486705,2346.668515026589,8.999628756647381,2298.12,stop_loss,7,0,0,0,False,False,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1726558200000,1726580700000,2309.31,2309.771862,2296.856570157089,2334.216859685822,6.226714921455636,2306.57,llm_sell,25,0,0,0,False,False,False,STRATEGY_EXIT
donchian,1726581600000,1726586100000,2333.95,2334.41679,2314.021039503391,2373.807920993218,9.964480248304527,2384.41,take_profit,5,1,0,0,True,False,False,TAKE_PROFIT_EXIT
donchian,1726703100000,1726731000000,2375.05,2375.52501,2348.993061527298,2427.163876945405,13.02846923635111,2435.41,take_profit,31,2,0,0,True,False,False,TAKE_PROFIT_EXIT
donchian,1726762500000,1726791300000,2462.2,2462.69244,2437.911157081751,2510.777685836498,12.14442145912446,2455.44,stop_loss,32,0,0,0,False,False,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1726803900000,1726831800000,2520.64,2521.144128,2497.827960585907,2566.264078828185,11.40601970704618,2540.32,llm_sell,31,1,0,0,True,False,False,STRATEGY_EXIT
donchian,1726926300000,1726930800000,2570.38,2570.894076,2558.482721678284,2594.174556643433,5.948639160858279,2554.96,stop_loss,5,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1726945200000,1726951500000,2577.94,2578.455588,2565.493422019469,2602.833155961063,6.223288990265637,2565.58,llm_sell,7,0,1,0,False,True,False,STRATEGY_EXIT
donchian,1726960500000,1726963200000,2590.24,2590.758048,2577.688338365288,2615.343323269424,6.275830817356083,2621.89,take_profit,3,2,0,0,True,False,False,TAKE_PROFIT_EXIT
donchian,1727060400000,1727074800000,2665.99,2666.523198,2629.288645976107,2739.392708047786,18.35067701194663,2647.77,llm_sell,16,0,0,0,False,False,False,STRATEGY_EXIT
donchian,1727165700000,1727175600000,2652.59,2653.120518,2635.643594656348,2686.482810687304,8.47320267182598,2640.64,llm_sell,11,0,0,0,False,False,False,STRATEGY_EXIT
donchian,1727199000000,1727225100000,2649.34,2649.869868,2626.254595862861,2695.510808274278,11.5427020685696,2638.9,llm_sell,29,0,0,0,False,False,False,STRATEGY_EXIT
donchian,1727316000000,1727357400000,2591.09,2591.608218,2568.40677706596,2636.45644586808,11.34161146701999,2619.94,llm_sell,46,3,0,0,True,False,False,STRATEGY_EXIT
donchian,1727416800000,1727431200000,2666.2,2666.73324,2647.546197323119,2703.507605353762,9.326901338440608,2649.9,llm_sell,16,0,1,0,False,True,False,STRATEGY_EXIT
donchian,1727453700000,1727482500000,2700.73,2701.270146,2674.519656228565,2753.150687542871,13.10517188571773,2692.2,stop_loss,32,0,0,0,False,False,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1727622000000,1727641800000,2663.81,2664.342762,2649.87144291985,2691.687114160299,6.969278540074813,2659.41,llm_sell,22,0,0,0,False,False,False,STRATEGY_EXIT
donchian,1727743500000,1727771400000,2618.78,2619.303756,2594.06457931647,2668.210841367061,12.35771034176522,2639.19,llm_sell,31,0,0,0,False,False,False,STRATEGY_EXIT
donchian,1727833500000,1727859600000,2480.77,2481.266154,2451.762055083119,2538.785889833762,14.50397245844051,2475.13,llm_sell,29,0,0,0,False,False,False,STRATEGY_EXIT
donchian,1727884800000,1727892000000,2467.51,2468.003502,2437.396311723508,2527.737376552986,15.05684413824628,2415.39,stop_loss,8,0,2,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1728029700000,1728050400000,2389.29,2389.767858,2373.596865984469,2420.676268031061,7.846567007765315,2373.08,stop_loss,23,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1728056700000,1728081000000,2417.1,2417.58342,2390.442322427389,2470.415355145221,13.32883878630535,2417.5,llm_sell,27,0,0,0,False,False,False,STRATEGY_EXIT
donchian,1728166500000,1728189000000,2412.61,2413.092522,2399.512683810749,2438.804632378502,6.548658094625636,2411.49,llm_sell,25,0,0,0,False,False,False,STRATEGY_EXIT
donchian,1728214200000,1728225000000,2428.39,2428.875678,2420.115023913708,2444.939952172583,4.137488043145887,2448.1,take_profit,12,1,0,0,True,False,False,TAKE_PROFIT_EXIT
donchian,1728225900000,1728231300000,2453.08,2453.570616,2440.363536950585,2478.51292609883,6.35823152470743,2440.2,stop_loss,6,0,2,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1728261000000,1728276300000,2478.6,2479.09572,2458.547432718273,2518.705134563454,10.02628364086363,2487.65,llm_sell,17,0,0,0,False,False,False,STRATEGY_EXIT
donchian,1728309600000,1728316800000,2488.77,2489.267754,2468.232227002321,2529.845545995357,10.26888649883931,2464.84,stop_loss,8,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1728486000000,1728490500000,2454.13,2454.620826,2436.046828955622,2490.296342088755,9.041585522188884,2434.39,stop_loss,5,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
donchian,1728604800000,1728636300000,2390.07,2390.548014,2371.316922588125,2427.576154823751,9.376538705937804,2402.86,llm_sell,35,0,0,0,False,False,False,STRATEGY_EXIT
donchian,1728640800000,1728658800000,2420.67,2421.154134,2407.84305113405,2446.323897731901,6.413474432975102,2452.68,take_profit,20,1,0,0,True,False,False,TAKE_PROFIT_EXIT
donchian,1728673200000,1728683100000,2463.61,2464.102722,2445.239787754036,2500.350424491928,9.185106122981978,2450.53,llm_sell,11,0,0,0,False,False,False,STRATEGY_EXIT
donchian,1728731700000,1728732600000,2463.24,2463.732648,2454.089640598271,2481.540718803457,4.57517970086422,2453.17,stop_loss,1,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
